20.18302144266558,37.001364295371694,1
6.548663494914104,20.991711922370953,0
2.7165089905748117,19.94668160534523,0
3.6789122801169065,19.75622846134412,0
20.05042630737879,39.11591359213839,1
3.1961002248401935,21.128622206869963,0
3.820094110123877,17.617945462008155,0
5.868210499731985,14.316900173977675,0
6.92974905506304,21.315505694401626,0
19.7037231343759,41.59477486824301,1
21.19651030996673,36.34610363783081,1
4.238373859205785,19.207976088214796,0
3.6228233660349813,21.469544724235888,0
20.290015003111282,37.05188331012975,1
4.2412153604374865,15.199752286549128,0
19.432064353222444,43.63856919226197,1
20.359029738906504,46.393910453316245,1
19.409711523184363,38.94569435801493,1
19.785520636888307,44.18035123319429,1
19.48198888118178,42.27009296302642,1
4.820412689173894,21.905462904024994,0
3.588923557973268,19.530227754520872,0
22.480696935333214,38.130715875176925,1
22.526181166996004,34.34446516248853,1
20.344634992929997,37.93820744828853,1
4.814006909981578,21.186934618334433,0
5.241232285959274,26.56123856851677,0
5.300235390427157,23.11497487671745,0
3.8185825737578734,24.46577375548254,0
3.932942440240273,18.511196842919844,0
20.185003527495798,41.662059309624546,1
4.801203439304021,20.947528315492786,0
20.938176665912703,38.60817211570699,1
19.80894456091331,43.50021412373889,1
19.832091758645603,29.946026888342722,1
22.17169142406096,34.30220774879859,1
6.535306172282292,19.611160358517346,0
21.656701094484,39.8069739630882,1
20.998929837836236,36.53857316710407,1
21.864958792169794,39.67379970217969,1
20.785388727767845,37.73305419895208,1
18.699703690281957,40.13705299551601,1
19.3416427723129,40.480252745488436,1
5.200903663504481,21.990093129469436,0
19.521139114841375,44.104616825540205,1
21.418419006779807,43.46968862473048,1
5.667712015959126,23.635638575831404,0
3.120691162451224,17.494979683817995,0
5.452981659472948,22.679958475253258,0
21.295436138330327,34.43720731674463,1
18.556784873164577,40.02626216232374,1
5.77442551253715,23.17118024624899,0
19.869908221841822,44.85218224629158,1
5.386527775568415,13.773674608687722,0
19.66083625142665,40.447297314967535,1
19.081397592710612,36.62950685916896,1
18.483950193266065,41.52235224658521,1
3.655080396408037,20.982027575513094,0
5.935779583686626,19.50494006759439,0
5.822213592826633,21.5329265759917,0
21.12731586542944,41.064824837156884,1
20.987303787902206,43.3428369147947,1
2.685930528676433,19.1331206392528,0
5.59419498165608,19.992912577919995,0
3.6226178789787005,20.718957892566465,0
20.75936460586374,46.941669797122884,1
21.076277391035088,40.78954071901119,1
5.5062505105650885,18.4088644861084,0
17.871044722502077,50.41627641525457,1
4.7938737762796215,19.82488179784639,0
18.598659487304218,36.130955996056684,1
4.795015608204272,19.91413532773662,0
3.0132636464165987,15.46205947535823,0
3.5450347775836644,21.794804594530397,0
4.538003775035924,15.329822608461413,0
20.473689013240183,42.511616121983145,1
5.994643802952258,18.489791477365372,0
4.36178004664625,24.894565995825605,0
20.6415593991356,39.51845392873587,1
5.169173901430459,20.27987887241634,0
18.84034032075149,40.76025083571865,1
20.498217412118464,32.37717508644242,1
5.852638897263308,22.35813914551995,0
4.3306766381064286,15.999544711060636,0
18.765635057659075,41.835894158378906,1
6.578604857093766,22.188882019128513,0
6.454758715028763,20.02168806203027,0
19.28862782774986,42.02531249372496,1
6.071780831850502,19.948199324850098,0
6.106942112673174,25.02867088132299,0
4.047467975519442,21.627241541022904,0
20.214026062482926,37.123547442843645,1
19.34021918814983,38.11093360544707,1
19.51254472174019,38.86551914408459,1
21.25911802039902,39.66009035926779,1
2.9278131302606583,24.732284000621235,0
20.302902196666317,40.96789438672716,1
4.030095833368013,21.52379872697509,0
20.900992835206786,40.6726886242485,1
4.542440455415483,18.325600952472573,0
19.206568415105345,38.89820976494424,1
19.22765960332178,45.76196908425521,1
21.52160749390981,37.97314741025536,1
3.814570738135398,18.216908820256613,0
19.27420835457031,35.86498787906642,1
20.39377140925487,42.453258654677434,1
20.171867733352528,43.31436203970771,1
3.6924585512672525,17.507618565685345,0
4.7610001206917385,20.275028915094552,0
19.538484220180255,40.36102243461274,1
19.655692524161985,44.05167392767488,1
4.931292925500083,13.809926512209158,0
19.714492185363216,38.16700591839324,1
4.845209638628886,19.614619371076834,0
4.296728178679363,23.879496722286547,0
20.23282438665451,39.047179748457594,1
19.850407674840167,40.22305379958876,1
20.716899687926418,37.51715786218652,1
18.869531540803436,40.91119367530862,1
21.815191386410348,38.660270101178966,1
4.2037859457121955,23.6704668646411,0
